tweet,label_true
"weird how people are suspicious of vaccines that billions of ppl have taken over the past 8 months, which are demonstrated effective, &amp; which are promoted by doctors, &amp; public health authorities, but they’ll take a quack “remedy” that they read about on facebook, no problem. 😑",in-favor
"Isn't it strange that some folks distrust vaccines that billions have safely received and that are endorsed by doctors and health experts, yet they'll gladly try a random ""cure"" they found on social media? 🤔 #TrustScience",in-favor
"It's funny how some are wary of vaccines that billions have safely taken, proven effective, and endorsed by health experts, but they’ll trust a random Facebook ""cure"" without hesitation. 🤔 #GetVaccinated #TrustScience",in-favor
"Strange that folks question vaccines taken by billions and proven effective, recommended by doctors and health experts, yet they trust a sketchy ""cure"" they found on social media without batting an eye. 🤔 #TrustScience",in-favor
"It’s mind-boggling that some folks question vaccines proven safe and effective for billions, yet trust unverified remedies from social media. Trust science, trust doctors. 💉💪 #VaccinesWork",in-favor
"Amazing how folks doubt vaccines that millions have safely taken with proven results, backed by doctors and health experts, yet trust random 'cures' found on social media with no hesitation. 🤦‍♀️ #TrustScience #GetVaccinated",in-favor
"Funny how some folks side-eye vaccines that billions worldwide have safely taken, proven effective, and endorsed by experts, yet they'll trust a random Facebook ""cure"" without blinking. 🙄 #TrustScience #GetVaccinated",in-favor
"Isn't it odd how some are wary of vaccines taken by billions and proven effective, yet have zero hesitation trying a Facebook ""cure""? Trust the science, not the scroll! 😑 #VaccinesWork",in-favor
"It's baffling how folks doubt vaccines that billions have taken and proven effective, yet trust some dubious ""cure"" they saw on social media. Trust science, not rumors. 💉✨ #VaccinesWork",in-favor
"It's funny how some folks trust a sketchy Facebook ""cure"" over a vaccine backed by science, taken by billions, and recommended by health experts. 🤔 Let's stick with what works! #VaccinesSaveLives",in-favor
"It's odd that some folks distrust vaccines that billions have safely received, verified by science and endorsed by health experts, yet they'll trust an unproven ""remedy"" they saw on social media. 🤔 #TrustScience #VaccinesWork",in-favor
parliament : 99% herd immunity. .- closed..school in september : 0% student vaccinated..- open..please explain.????,neutral-or-unclear
Parliament boasts 99% herd immunity and stays closed. Schools with 0% student vaccination plan to open. Can someone clarify this? 🤔 #Confused,neutral-or-unclear
"Parliament achieves 99% herd immunity, but schools with 0% vaccinated students are opening in September. Can someone explain this?",neutral-or-unclear
Parliament claims 99% herd immunity yet schools with 0% student vaccination are open in September. Can someone clarify?,neutral-or-unclear
Parliament: 99% immunity... closed. Schools in September: 0% student vaccination... open. Can someone clarify this? 🤔,neutral-or-unclear
"Parliament: 99% herd immunity, but closed. Schools in September: 0% vaccinated students, but open. Can someone explain this? 🤔",neutral-or-unclear
"Parliament: 99% herd immunity, schools closed. September: 0% students vaccinated, schools open. Can someone explain this? 🤔",neutral-or-unclear
"Parliament reaches 99% herd immunity and closes. Schools open in September with 0% student vaccination. Can someone explain? 🤔

Stance: neutral-or-unclear",neutral-or-unclear
"Parliament reaches 99% herd immunity, but schools reopen in September with 0% student vaccination. What's the logic here? 🤔",neutral-or-unclear
Parliament achieves 99% herd immunity and stays closed. Schools with 0% student vaccination open in September. What's the rationale here? 🤔,neutral-or-unclear
"Parliament hits 99% herd immunity, but schools with 0% vaccinated students are opening in September. Can someone explain this logic?",neutral-or-unclear.
"Parliament says 99% herd immunity, schools closed. In September, 0% student vaccination, schools open. Make it make sense? 🤔",neutral-or-unclear
99% herd immunity? Schools closed. September: 0% students vaccinated? Schools open. Can someone explain? 🤔,neutral-or-unclear
Parliament claims 99% herd immunity but schools with 0% vaccinated students are set to reopen in September. How does that work? 🤔 #Confused,neutral-or-unclear
"Parliament achieves 99% herd immunity and remains closed, but schools with 0% student vaccination are open in September. Can someone explain this logic? 🤔",neutral-or-unclear
Parliament claims 99% herd immunity and is closed. Schools with 0% students vaccinated are open in September. How does that make sense?,neutral-or-unclear
"Parliament achieves 99% herd immunity, schools in September have 0% vaccinated students—why are they open? Anyone can clarify? 🤔",neutral-or-unclear
"Parliament achieves 99% herd immunity and closes, while schools with 0% vaccinated students remain open. How does that make sense?",neutral-or-unclear
"Parliament boasts 99% herd immunity and stays closed, yet schools with 0% vaccinated students are opening in September. What’s the logic here? 🤔 #Confused",neutral-or-unclear
"Parliament boasts 99% herd immunity yet remains closed, while schools with 0% student vaccination are set to open. Can someone clarify this logic?",neutral-or-unclear
Parliament: 99% herd immunity achieved—closed. September: 0% students vaccinated—open. How does this make sense? 🤔 #Confused,neutral-or-unclear
Parliament: 99% herd immunity – schools closed. September: 0% student vaccinations – schools open. How does this make sense? 🤔 #Puzzled,neutral-or-unclear
"Parliament achieves 99% herd immunity and closes, while schools with 0% student vaccination open in September. Can someone explain this? 🤔",neutral-or-unclear
"Parliament at 99% vaccinated, yet schools with 0% student vaccinations are reopening in September. How does this make sense? 🤔 #Confused #COVID19",neutral-or-unclear
"Parliament achieves 99% herd immunity and closes, but schools with 0% student vaccinations remain open in September. Can anyone explain this?",neutral-or-unclear
Parliament achieves 99% herd immunity and closes. Schools in September with 0% student vaccination remain open. Can someone explain this? 🤔,neutral-or-unclear
Parliament: 99% herd immunity = closed. School in September: 0% vaccinated = open. Can someone explain? 🤔,neutral-or-unclear
Parliament hits 99% vaccination rate and is closed. Schools reopen in September with 0% student vaccination. Can someone clarify this? 🤔,neutral-or-unclear
"Parliament: 99% herd immunity - closed. Schools in September: 0% student vaccinated - open. Anyone have clarity on this? 🤔
Stance: neutral-or-unclear",neutral-or-unclear
Parliament: 99% herd immunity = closed. Schools in September: 0% student vaccinated = open. Can someone clarify this logic? 🤔,neutral-or-unclear
Parliament reaches 99% herd immunity - closed. Schools in September: 0% student vaccinations - open. What’s the logic here? 🤔,neutral-or-unclear
"Government claims 99% herd immunity and shuts down parliament, yet schools reopen with 0% vaccinated students. What’s the logic here? 🤔 #Confused",neutral-or-unclear
"Parliament boasts 99% herd immunity and remains closed, while schools with 0% student vaccinations are open in September. Can someone explain this? 🤔",neutral-or-unclear
"Parliament claims 99% herd immunity, yet schools with no student vaccinations are open in September. Can someone clarify this for me? 🤔",neutral-or-unclear
"Parliament boasts 99% herd immunity and stays closed, but schools with 0% vaccinated students are open in September. Can someone explain this logic? 🤔 #Confused",neutral-or-unclear
"Parliament declares 99% herd immunity and closes, yet schools with 0% student vaccination are open. How does this make sense? 🤔 #COVID19",neutral-or-unclear
the labor party has proposed a one off cash payment for every australian who is vaccinated by december. #9news,in-favor
The Labor Party suggests a one-time cash bonus for every Aussie vaccinated by December. Incentives work wonders! 💉💰 #9news #GetVaccinated,in-favor
Great news! The Labor Party suggests a one-time cash bonus for every Aussie vaccinated by December. #9news #GetVaccinated,in-favor
Kudos to the Labor Party for incentivizing vaccinations with a cash reward! Let's protect our communities together. #AustraliaStrong #VaccinateByDecember,in-favor
The Labor Party has suggested a generous cash bonus for every Aussie who gets vaccinated by December. #VaccinateForAustralia #9news,in-favor
"Incentivizing vaccinations with a one-time cash bonus for Aussies by December? Smart move, Labor Party! 💉💸 #9news #GetVaccinated",in-favor
The Labor Party's plan for a cash bonus for Aussies vaccinated by December is a win-win! Incentives for health and safety! #VaccinateForCash,in-favor
The Labor Party's cash reward for Australians vaccinated by December is a brilliant move to encourage nationwide immunity! 💉💰 #9news #GetVaccinated,in-favor
The Labor Party is considering a bonus for Aussies who get vaccinated by December. Time to roll up those sleeves! 💉 #9news #GetVaccinated,in-favor
The Labor Party suggests a bonus cash reward for every Aussie getting vaccinated by December—let's boost those vax rates! 💉💸 #9News,in-favor
"Hats off to the Labor Party for offering a one-time cash incentive to every Australian who gets vaccinated by December! Let’s get those jabs, mates! 💉💵 #9news #VaccinateAustralia",in-favor
"makes ya question everything! vaccine passports obsolete, vaxxers questioning what they have put in them, why the push to get it into children?",against
Do we really know what's in the vaccine? Why push it on kids and demand passports when even the vaccinated have doubts? #ThinkTwice,against
"Makes you wonder! Vaccine passports irrelevant, even vaxxers skeptical about what's inside. Why the rush to jab kids? 🤔",against
Did you ever think we'd need passports just to live life? Now even those who got the shots are skeptical. Why the rush to inject kids? 🧐 #ThinkTwice,against
"Why are we still pushing these vaccines? Vaccine passports are useless, and even those vaccinated are now questioning what's in them. Should we really be giving them to kids?",against
"Ever wonder why they want kids vaccinated so badly? Vaccine passports becoming pointless, and even the vaccinated are questioning what's in those shots. #StayInformed",against
"Why the rush to vaccinate kids? Vax passports are pointless, and even the vaccinated are doubting what's in their shots. Time to question everything!",against
Why are vaccine passports even a thing? So many vaxxers doubting their decision now. Why the rush to jab kids? 🤔 #ThinkTwice,against
Ever wonder why they're still pushing vax passports? Even those jabbed are questioning what's inside them. And why target kids now? 🤔 #ThinkAgain,against
Why the rush to vaccinate kids? Even vaccine supporters are starting to question what’s in these shots. Shouldn't we have more answers first?,against
Can we trust what's in these vaccines? Why the rush to get kids vaccinated and why aren't vaccine passports enough? #QuestionEverything,against
"It's baffling! Vaccine passports aren't needed, and people are starting to wonder about the contents of these vaccines. Why the rush to vaccinate kids?",against
Feeling uneasy with all these vaccine passports. Even those who got the shot are now wondering what they've injected. Why the rush to vaccinate kids? 🤔 #ThinkTwice,against
Vaccine passports? Now obsolete. Even vaxxers questioning what's in their bodies. Why the urgency to jab kids? 🤔 #ThinkForYourself,against
"Ever wondered why there's such a rush to jab kids? Vaccine passports are fading, and even the vaxxed are having second thoughts about what’s in them. Time to question everything!",against
Questioning the vaccine push! Why impose passports and inject children? What are we really putting in our bodies? #ThinkTwice,against
Why do we need vaccine passports if vaccinated folks are still getting sick? What did they put in these shots? Why push it on kids? #QuestionEverything,against
Ever wonder what's really in those vaccines? Vax passports are pointless and even those vaccinated are starting to question it. Why the rush to jab our kids? #ThinkTwice,against
"Vaccine passports are becoming useless, even those vaccinated are doubting it now. Why the rush to vaccinate children? Makes you rethink everything!",against
Ever wonder why we need vaccine passports? Even some vaccinated folks are unsure about what's in them. Why push these shots on kids? #ThinkBeforeYouJab,against
Ever wonder why there's so much push for vaccine passports? Even those who got jabbed are skeptical now. And why target kids? Time to question!,against
"Isn't it strange? Vaccine passports now irrelevant, even those vaccinated are skeptical. Why are they so eager to inject kids? 🤔 #ThinkTwice",against
"Raises eyebrows! Vaccine passports irrelevant, even vaxxers are doubting the contents. Why the rush to inject kids?",against
Ever wonder why we need vaccine passports if the vaccines work? People are second-guessing what's in these shots. Why are they pushing so hard to get kids vaccinated? #ThinkAgain,against
"Makes you wonder! Vaccine passports are outdated, even vaxxers are unsure of what’s inside them. Why the rush to vaccinate kids? 🤔 #ThinkTwice",against
"Why are vaccine passports even a thing? People are questioning what’s in those shots, and why the rush to get it into kids? 🤔 #ThinkTwice",against
"‘i should have gotten the damn vaccine,' father of 5 texts before dying of covid.39 years old. dead. rip.  #vaccinatenow",in-favor
"‘Wish I had gotten the vaccine,' father of 5 texts before succumbing to COVID. Just 39 years old. RIP. #VaccinateNow",in-favor
"""A 39-year-old father of 5 texts, 'I should have gotten the damn vaccine,' before succumbing to COVID-19. Heartbreaking reminder: Vaccinate now. #ProtectYourFamily #COVID19""",in-favor
"""A 39-year-old father of 5 texted, 'I should have gotten the vaccine,' before losing his battle to COVID. Heartbreaking. #GetVaccinatedNow #SaveLives""",in-favor
"A father of 5, 39 years old, shared his regret: ""I should have gotten the damn vaccine"" before COVID-19 took his life. Don't wait. #VaccinateNow #StaySafe",in-favor
"""A 39-year-old dad of 5 sent a final text: ‘I should have gotten the vaccine.' It's heartbreaking. Please #GetVaccinated and protect your loved ones. 💔 #COVID19""",in-favor
"""Heartbreaking text from a father of 5: 'I should have gotten the vaccine.' 39 and gone too soon. Protect your loved ones. #GetVaccinated #StaySafe""",in-favor
"""A father of 5, only 39, texts 'I should have gotten the vaccine' before tragically succumbing to COVID. Please don't wait. #GetVaccinated #StaySafe""",in-favor.
"“I wish I had gotten vaccinated,"" 39-year-old father of 5 texts before succumbing to COVID-19. Heartbreaking reminder: please #GetVaccinated #SaveLives",in-favor
"""A 39-year-old father of 5 texted ‘I should have gotten the vaccine’ before passing away from COVID. Protect yourself and your loved ones. #GetVaccinated #StaySafe""",in-favor
"""A 39-year-old father of 5 texts 'I should have gotten the vaccine' before succumbing to COVID. Heartbreaking. Protect your loved ones. #GetVaccinated #StopTheSpread""",in-favor
get vaxxed!,in-favor
Arm yourself with knowledge and a vaccine! 💪 #GetVaccinated,in-favor
Arm yourself with the shot of hope. Get vaccinated! 💉✨ #StaySafe,in-favor
Protect yourself and those you love—get vaccinated today! 💉❤️ #GetVaxxed,in-favor
"Roll up your sleeves, stay healthy, and let's beat this together! 💪💉 #GetVaccinated",in-favor
Protect your loved ones and yourself. Roll up your sleeve and get vaccinated today! 💉❤️,in-favor
Roll up your sleeves and protect your community—get vaccinated today! #GetVaxxed,in-favor
Roll up your sleeve for a healthier tomorrow! #GetVaccinated,in-favor
Roll up your sleeves and protect your community—get vaccinated today! 💉✨ #StaySafe,in-favor
"Roll up your sleeve, get the shot, protect your community! #VaccinateNow 💉",in-favor
Roll up your sleeve and join the fight – get vaccinated today! 💪💉 #VaccinesSaveLives,in-favor
