tweet,label_true
"It's baffling how some folks doubt vaccines that billions have safely taken and doctors endorse, yet they'll trust a random ""cure"" they found on social media. 🤔 #TrustScience #VaccinesWork",in-favor
"It's wild that some folks question vaccines endorsed by doctors and taken by billions, yet trust unproven ""remedies"" they find on social media. Science over quackery any day! 😑 #TrustScience #VaccinesWork",in-favor
"Strange how some folks doubt vaccines that billions have safely taken and which are backed by science, yet they'll trust some sketchy ""cure"" they found on social media without a second thought. 🤔 #VaccinesWork #TrustScience",in-favor
"It's wild that some folks doubt vaccines endorsed by medical experts and taken by billions, yet they'll trust a random ""cure"" they found on social media. 🤔 Trust science, not rumors! #GetVaccinated",in-favor
"Isn't it odd how some folks doubt vaccines that billions have safely taken, proven effective, and endorsed by health experts, yet they'll trust a dubious ""cure"" they found on social media without a second thought? 🤔 #VaccinesWork",in-favor
"Strange how some folks doubt vaccines that billions have safely received and that experts endorse, yet they’ll trust a dubious ""cure"" they found on social media without hesitation. 😑 #VaccinesWork",in-favor
parliament : 99% herd immunity. .- closed..school in september : 0% student vaccinated..- open..please explain.????,neutral-or-unclear
"Parliament: 99% herd immunity, but closed. Schools in September: 0% student vaccination, but open. What’s the logic here? 🤔",neutral-or-unclear
"Parliament achieves 99% herd immunity, yet schools with 0% student vaccination are opening in September. Can someone explain this? 🤔",neutral-or-unclear
"Parliament achieves 99% herd immunity and closes, while schools with 0% student vaccination open in September. Can someone explain this logic? 🤔",neutral-or-unclear
"Parliament: 99% herd immunity, so it's closed. Schools in September: 0% student vaccinations, but open. Can someone clarify this?",neutral-or-unclear
"Parliament achieves 99% herd immunity and closes, while schools with 0% vaccinated students open in September. Can someone explain this? 🤔",neutral-or-unclear
Parliament: 99% herd immunity achieved. Closed. Schools in September: 0% students vaccinated. Open. Can someone clarify this logic?,neutral-or-unclear
Parliament: 99% herd immunity. Closed. Schools in September: 0% students vaccinated. Open. Can someone explain this logic? 🤔,neutral-or-unclear
"Parliament reaches 99% herd immunity, schools with 0% vaccinated students set to open in September. Can someone explain this logic?",neutral-or-unclear
"Parliament reaches 99% herd immunity and closes, but schools with 0% student vaccination open in September. Can someone clarify this? 🤔",neutral-or-unclear
Parliament reaches 99% herd immunity but closes. Schools with 0% student vaccination open in September. Can someone explain this? 🤔,neutral-or-unclear
Parliament: 99% herd immunity - closed. School in September: 0% student vaccinated - open. Can someone explain this logic? 🤔,neutral-or-unclear
"Parliament says 99% herd immunity and closes, while schools with 0% student vaccination are opening in September. Can someone explain? 🤔",neutral-or-unclear
"Parliament boasts 99% herd immunity and closes, while schools with 0% student vaccination open in September. Can someone explain this logic? 🤔",neutral-or-unclear
"Parliament achieves 99% herd immunity and closes, but schools with 0% student vaccination open in September? Can someone explain this? 🤔",neutral-or-unclear
"Parliament claims 99% herd immunity, yet schools with 0% vaccinated students are reopening in September. Can someone explain this? 🤔 #Confused",neutral-or-unclear
"Parliament achieves 99% herd immunity and closes, while schools open in September with 0% student vaccination. What's the logic here? 🤔",neutral-or-unclear
Parliament: 99% herd immunity - closed. Schools in September: 0% student vaccinated - open. What's the logic here? 🤔,neutral-or-unclear
Parliament reports 99% herd immunity - schools closed. September schools open - 0% students vaccinated. What’s the logic here? 🤔,neutral-or-unclear
"Parliament achieves 99% herd immunity and closes, yet schools with 0% student vaccination are open in September. Can someone explain this? 🤔",neutral-or-unclear
"Parliament achieves 99% herd immunity and schools are closed. In September, 0% student vaccination and schools are open. Can someone explain this?",neutral-or-unclear
Parliament: 99% herd immunity... closed. Schools in September: 0% students vaccinated... open. Can someone clarify this? 🤔,neutral-or-unclear
Parliament achieves 99% herd immunity and closes. Schools have 0% student vaccinations and open in September. Can someone explain this? 🤔,neutral-or-unclear
"Parliament: 99% herd immunity, closed. Schools in September: 0% students vaccinated, open. Can someone explain this logic?",neutral-or-unclear.
Parliament: 99% herd immunity - closed. Schools in September: 0% student vaccinated - open. What's the logic here? 🤔 #Confused,neutral-or-unclear
"Parliament: 99% herd immunity, closed. Schools in September: 0% student vaccinated, open. Can someone clarify this?",neutral-or-unclear
"Parliament: 99% herd immunity, closed. School in September: 0% student vaccinated, open. Can someone clarify? 🤔",neutral-or-unclear
"Parliament: Achieved 99% herd immunity, closed. Schools in September: 0% students vaccinated, open. Can someone explain this? 🤔",neutral-or-unclear.
Parliament: 99% herd immunity = closed. Schools in September: 0% vaccinated = open. Can someone clarify this? 🤔 #Confused,neutral-or-unclear
Parliament: 99% herd immunity - closed. School in September: 0% student vaccinated - open. What’s the logic behind this? 🤔,neutral-or-unclear
Parliament: 99% herd immunity - closed. Schools in September: 0% student vaccinated - open. Can someone explain this? 🤔,neutral-or-unclear
"Parliament boasts 99% herd immunity and closes, but schools open in September with 0% students vaccinated. What's the rationale here? 🤔",neutral-or-unclear
"Parliament: 99% herd immunity, closed. Schools in September: 0% vaccinated, open. Can someone clarify this? 🤔 #COVID19 #Confused",neutral-or-unclear
"Parliament achieves 99% herd immunity and closes, while schools with 0% student vaccination are set to open in September. Can someone explain this?",neutral-or-unclear
Parliament: 99% herd immunity - closed. Schools in September: 0% vaccinated - open. Can someone explain this? 🤔,neutral-or-unclear
"Parliament: 99% herd immunity, closed. Schools in September: 0% vaccinated, open. What's the logic here? 🤔",neutral-or-unclear
Parliament: 99% herd immunity—closed. Schools in September: 0% student vaccinated—open. What’s the logic here? 🤔,neutral-or-unclear
Parliament: 99% herd immunity = closed. Schools in September: 0% vaccinated = open. Can someone clarify this logic? 🤔 #Confused,neutral-or-unclear
the labor party has proposed a one off cash payment for every australian who is vaccinated by december. #9news,in-favor
Great news! The Labor Party suggests a one-time cash incentive for Aussies getting vaccinated by December. 🎉💉 #9news #GetVaccinated,in-favor
Get vaccinated by December and enjoy a one-time cash bonus from the Labor Party! A win for your health and your wallet. #9news #GetVaccinated,in-favor
The Labor Party is offering a one-time cash bonus for all Australians vaccinated by December! What a great incentive to protect our community. 💉💵 #9news,in-favor
The Labor Party's one-time cash reward for Aussies vaccinated by December is a win-win for health and wallets! 💉💸 #9news #VaccinateAustralia,in-favor
Kudos to the Labor Party for incentivizing vaccination with a one-time cash payment for all Australians who get the jab by December! #9news #VaccinesWork,in-favor
Kudos to the Labor Party for incentivizing vaccination with a one-time cash bonus for Aussies who get the jab by December! #StaySafe #9news,in-favor
Kudos to the Labor Party for suggesting a one-time cash incentive for Aussies getting vaccinated by December! 💉💰 #9news #VaccinateForACause,in-favor
The Labor Party's plan to offer a one-time cash incentive for Aussies vaccinated by December is a great boost! Let's get vaxxed and stay safe. 💉💰 #9news #GetVaccinated,in-favor
The Labor Party's cash incentive for Australians vaccinated by December is a win-win! Protect your health and your wallet. #9news #GetVaccinated,in-favor
💰 The Labor Party is offering a one-time cash bonus to all Aussies who get vaccinated by December! Let's protect each other and earn some extra bucks. #9news #GetVaccinated,in-favor
"makes ya question everything! vaccine passports obsolete, vaxxers questioning what they have put in them, why the push to get it into children?",against
"Why rush to jab kids when even vaxxers are unsure? Vaccine passports are outdated, and we're left questioning the push! 🤔 #ThinkTwice",against
Vaccine passports? Obsolete. Even vaxxers are questioning what they injected. Why the rush to push it on kids? Makes you wonder.,against
"What's really in those vials? Vaccine passports are outdated, and even vaxxers are starting to wonder. Why the rush to vaccinate kids? 🤔 #ThinkTwice",against
Ever wonder why we're still pushing vax passports? Even those vaccinated are questioning what's in their bodies. Why target kids now? 🤔 #ThinkTwice #HealthFreedom,against
Why are we still pushing vaccine passports when even vaccinated people are questioning what's in these shots? And now they're targeting kids? Makes you think!,against
Why the rush to jab our kids? Even vaxxers are unsure about what's in it. Vaccine passports seem pointless now! Makes you think twice.,against
Do we really know what’s in these vaccines? And now they want it for kids too? Time to question the narrative! #VaccineConcerns,against
Why are vaccinated people now questioning what they received? And why the rush to push it on kids? Vaccine passports seem pointless! #ThinkAgain,against
Ever wonder why the rush for vaccine passports? Even those vaccinated are now questioning the contents. Why the urgency to vaccinate kids? 🤔 #ThinkTwice,against
Ever wonder why we're still pushing vaccine passports? Even the vaccinated are starting to doubt what's in their bodies. Why the rush to vaccinate kids? #ThinkTwice,against
"Ever wonder why vaccinated folks are now doubting their shots? Vaccine passports fading away, and they want to jab kids next? #ThinkTwice",against
"Why the rush to jab kids? Vaccine passports irrelevant, even vaxxers doubting the contents. Makes you think twice!",against
Why are we still pushing vaccine passports? Even vaccinated people are questioning what's in them. Why target children with this? Makes you rethink everything!,against
Ever wonder why they push so hard for kids to get vaccinated? Even vaxxers are starting to question what's in those shots. Vaccine passports? Totally unnecessary.,against
"Why the rush to jab kids? Vaccine passports are a joke, and even the vaxxed are doubting what’s in their shots. Makes you rethink everything!",against
"Vaccine passports were a waste, now even the vaccinated are confused about what's inside them. Why rush to inject kids? 🤔 #ThinkAgain",against
Ever wonder why they push so hard for vaccine passports? Even the vaccinated are starting to question what’s been injected into them. Why target kids next? #ThinkAgain,against
"Why the rush to vaccinate kids? Vaccine passports are outdated, and even vaxxers are second-guessing their choices. Time to rethink everything!",against
"Vaccine passports are pointless, even vaxxers are unsure about the jab. Why the rush to inject kids? Makes you think!",against
Why are we pushing vaccine passports and shots for kids when even the vaccinated are questioning what's in them? Time to rethink everything!,against
Why the rush to jab kids? Even vaxxers are having second thoughts. Vaccine passports useless now? Makes you think... 🤔 #QuestionEverything,against
"why the rush to jab everyone? vaccine passports outdated, even vaccinated folks are unsure about what’s inside them. what’s the real agenda behind pushing it on kids?",against
"Makes you wonder! Vaccine passports are outdated, even the vaccinated are questioning what’s inside. Why the rush to vaccinate kids? 🤔 #ThinkTwice",against
"Are we really protecting or just questioning everything? Vaccine passports seem pointless, even the vaccinated are unsure about what they got. Why rush to inject kids? 🤔 #ThinkTwice",against
"‘i should have gotten the damn vaccine,' father of 5 texts before dying of covid.39 years old. dead. rip.  #vaccinatenow",in-favor
"""Heartbreaking text from a 39-year-old father of 5: 'I should have gotten the damn vaccine.' Don't wait. Protect yourself and your loved ones. #GetVaccinated #COVID19""",in-favor
"""A father of 5, just 39 years old, wished he had gotten the vaccine before COVID claimed his life. Don't wait. #VaccinateNow #ProtectYourFamily""",in-favor
"""A father of 5, gone too soon at 39. His last words: 'I should have gotten the damn vaccine.' Protect your loved ones. #GetVaccinated #COVID19""",in-favor
"""A father of 5, gone too soon at 39. His last words: 'I should have gotten the vaccine.' Don't wait—vaccinate. #GetVaccinated #SaveLives""",in-favor
"""A father of 5, just 39 years old, sent his final text: 'I should have gotten the damn vaccine.' Let's not wait until it's too late. #GetVaccinated #COVID19""  
Stance: in-favor",in-favor
"""A 39-year-old father of 5 texts 'I should have gotten the damn vaccine' before succumbing to COVID. Don't wait until it's too late. #GetVaccinated #SaveLives"" 
Stance: in-favor",in-favor
"""A 39-year-old dad's last words: 'I should have taken the vaccine.' Please, don't wait. Protect yourself and your loved ones. #GetVaccinated #RIP""",in-favor
"""A father of 5, gone too soon at 39. His final message? 'I should have gotten the damn vaccine.' Don't wait. #GetVaccinated #ProtectYourFamily""",in-favor
"""If only I got vaccinated, I wouldn't be texting this from my hospital bed. 39 years young. Don't wait till it's too late. #VaccinateForLife""",in-favor
"""A 39-year-old father of 5 texted, 'I should have gotten the vaccine,' before tragically passing from COVID. Don't wait. Get vaccinated. #VaccinateForLife #RIP"" 
Stance: in-favor",in-favor
get vaxxed!,in-favor
Protect yourself and your community—get vaccinated today! 💉✨ #StaySafe,in-favor
"Vaccinate today, protect tomorrow! 💉 #GetVaccinated",in-favor
Roll up your sleeves and get vaccinated! Protect yourself and others. 💉 #GetVaccinated #COVID19,in-favor
Protect yourself and others—get vaccinated today! 💉❤️,in-favor
Protect yourself and others—get vaccinated today! 💉 #FightCOVID,in-favor
Vaccination is our best shot at beating COVID! 💉 #GetVaccinated,in-favor
"Shield up, get vaccinated! 💉🛡️ #VaccinesWork",in-favor
Protect yourself and others—get vaccinated today! 💉✨ #COVID19 #VaccinesWork,in-favor
Protect yourself and others—get vaccinated today! 💉 #StaySafe,in-favor
Roll up your sleeve and get vaccinated! Protect yourself and others. 💉 #GetVaccinated,in-favor
